"Date","Price","Open","High","Low","Change %"
"Mar 31, 1999","8.2800","8.2800","8.2800","8.2800","0.00%"
"Mar 30, 1999","8.2800","8.2800","8.2800","8.2800","0.00%"
"Mar 29, 1999","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Mar 26, 1999","8.2800","8.2800","8.2800","8.2800","0.00%"
"Mar 25, 1999","8.2798","8.2798","8.2798","8.2798","0.00%"
"Mar 24, 1999","8.2796","8.2796","8.2796","8.2796","0.00%"
"Mar 23, 1999","8.2795","8.2795","8.2795","8.2795","0.00%"
"Mar 22, 1999","8.2792","8.2792","8.2792","8.2792","-0.00%"
"Mar 19, 1999","8.2793","8.2793","8.2793","8.2793","0.01%"
"Mar 18, 1999","8.2788","8.2788","8.2788","8.2788","0.00%"
"Mar 17, 1999","8.2788","8.2788","8.2788","8.2788","-0.00%"
"Mar 16, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 15, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 12, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 11, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 10, 1999","8.2788","8.2788","8.2788","8.2788","-0.00%"
"Mar 09, 1999","8.2791","8.2791","8.2791","8.2791","0.01%"
"Mar 08, 1999","8.2786","8.2786","8.2786","8.2786","0.00%"
"Mar 05, 1999","8.2784","8.2784","8.2784","8.2784","0.00%"
"Mar 04, 1999","8.2783","8.2783","8.2783","8.2783","-0.01%"
"Mar 03, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 02, 1999","8.2789","8.2789","8.2789","8.2789","-0.00%"
"Mar 01, 1999","8.2792","8.2792","8.2792","8.2792","0.00%"
"Feb 26, 1999","8.2790","8.2790","8.2790","8.2790","0.00%"
"Feb 25, 1999","8.2789","8.2789","8.2789","8.2789","0.00%"
"Feb 24, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 23, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 22, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 19, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 18, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 17, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 16, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 15, 1999","8.2787","8.2787","8.2787","8.2787","0.00%"
"Feb 12, 1999","8.2785","8.2785","8.2785","8.2785","0.01%"
"Feb 11, 1999","8.2779","8.2779","8.2779","8.2779","0.00%"
"Feb 10, 1999","8.2778","8.2778","8.2778","8.2778","0.01%"
"Feb 09, 1999","8.2773","8.2773","8.2773","8.2773","-0.00%"
"Feb 08, 1999","8.2775","8.2775","8.2775","8.2775","-0.00%"
"Feb 05, 1999","8.2776","8.2776","8.2776","8.2776","0.00%"
"Feb 04, 1999","8.2776","8.2776","8.2776","8.2776","0.00%"
"Feb 03, 1999","8.2776","8.2776","8.2776","8.2776","0.00%"
"Feb 02, 1999","8.2775","8.2775","8.2775","8.2775","0.00%"
"Feb 01, 1999","8.2775","8.2775","8.2775","8.2775","-0.00%"
"Jan 29, 1999","8.2778","8.2778","8.2778","8.2778","0.00%"
"Jan 28, 1999","8.2778","8.2778","8.2778","8.2778","0.00%"
"Jan 27, 1999","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Jan 26, 1999","8.2780","8.2780","8.2780","8.2780","-0.00%"
"Jan 25, 1999","8.2784","8.2784","8.2784","8.2784","-0.00%"
"Jan 22, 1999","8.2787","8.2787","8.2787","8.2787","-0.00%"
"Jan 21, 1999","8.2789","8.2789","8.2789","8.2789","-0.00%"
"Jan 20, 1999","8.2791","8.2791","8.2791","8.2791","0.00%"
"Jan 19, 1999","8.2787","8.2787","8.2787","8.2787","-0.00%"
"Jan 18, 1999","8.2788","8.2788","8.2788","8.2788","-0.00%"
"Jan 15, 1999","8.2790","8.2790","8.2790","8.2790","0.00%"
"Jan 14, 1999","8.2790","8.2790","8.2790","8.2790","-0.00%"
"Jan 13, 1999","8.2794","8.2794","8.2794","8.2794","-0.00%"
"Jan 12, 1999","8.2795","8.2795","8.2795","8.2795","-0.00%"
"Jan 11, 1999","8.2797","8.2797","8.2797","8.2797","0.00%"
"Jan 08, 1999","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jan 07, 1999","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jan 06, 1999","8.2795","8.2795","8.2795","8.2795","0.00%"
"Jan 05, 1999","8.2795","8.2795","8.2795","8.2795","0.00%"
"Jan 04, 1999","8.2793","8.2793","8.2793","8.2793","0.00%"
"Dec 31, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Dec 30, 1998","8.2787","8.2787","8.2787","8.2787","0.00%"
"Dec 29, 1998","8.2786","8.2786","8.2786","8.2786","0.00%"
"Dec 28, 1998","8.2782","8.2782","8.2782","8.2782","-0.00%"
"Dec 25, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Dec 24, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Dec 23, 1998","8.2781","8.2781","8.2781","8.2781","-0.00%"
"Dec 22, 1998","8.2782","8.2782","8.2782","8.2782","0.00%"
"Dec 21, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Dec 18, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Dec 17, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Dec 16, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Dec 15, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Dec 14, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Dec 11, 1998","8.2774","8.2774","8.2774","8.2774","0.00%"
"Dec 10, 1998","8.2774","8.2774","8.2774","8.2774","-0.00%"
"Dec 09, 1998","8.2775","8.2775","8.2775","8.2775","0.00%"
"Dec 08, 1998","8.2775","8.2775","8.2775","8.2775","0.00%"
"Dec 07, 1998","8.2775","8.2775","8.2775","8.2775","-0.00%"
"Dec 04, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Dec 03, 1998","8.2779","8.2779","8.2779","8.2779","-0.00%"
"Dec 02, 1998","8.2780","8.2780","8.2780","8.2780","-0.00%"
"Dec 01, 1998","8.2782","8.2782","8.2782","8.2782","0.00%"
"Nov 30, 1998","8.2782","8.2782","8.2782","8.2782","0.00%"
"Nov 27, 1998","8.2782","8.2782","8.2782","8.2782","0.00%"
"Nov 26, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Nov 25, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Nov 24, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Nov 23, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Nov 20, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Nov 19, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Nov 18, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Nov 17, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Nov 16, 1998","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Nov 13, 1998","8.2780","8.2780","8.2780","8.2780","0.01%"
"Nov 12, 1998","8.2775","8.2775","8.2775","8.2775","-0.00%"
"Nov 11, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Nov 10, 1998","8.2776","8.2776","8.2776","8.2776","-0.00%"
"Nov 09, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Nov 06, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Nov 05, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Nov 04, 1998","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Nov 03, 1998","8.2780","8.2780","8.2780","8.2780","0.00%"
"Nov 02, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Oct 30, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Oct 29, 1998","8.2776","8.2776","8.2776","8.2776","-0.00%"
"Oct 28, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Oct 27, 1998","8.2776","8.2776","8.2776","8.2776","-0.00%"
"Oct 26, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Oct 23, 1998","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Oct 22, 1998","8.2782","8.2782","8.2782","8.2782","0.00%"
"Oct 21, 1998","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Oct 20, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Oct 19, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Oct 16, 1998","8.2776","8.2776","8.2776","8.2776","-0.00%"
"Oct 15, 1998","8.2778","8.2778","8.2778","8.2778","0.00%"
"Oct 14, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Oct 13, 1998","8.2776","8.2776","8.2776","8.2776","0.00%"
"Oct 12, 1998","8.2775","8.2775","8.2775","8.2775","-0.00%"
"Oct 09, 1998","8.2777","8.2777","8.2777","8.2777","0.00%"
"Oct 08, 1998","8.2777","8.2777","8.2777","8.2777","-0.00%"
"Oct 07, 1998","8.2778","8.2778","8.2778","8.2778","-0.00%"
"Oct 06, 1998","8.2779","8.2779","8.2779","8.2779","-0.00%"
"Oct 05, 1998","8.2780","8.2780","8.2780","8.2780","0.00%"
"Oct 02, 1998","8.2780","8.2780","8.2780","8.2780","0.00%"
"Oct 01, 1998","8.2780","8.2780","8.2780","8.2780","0.00%"
"Sep 30, 1998","8.2780","8.2780","8.2780","8.2780","-0.00%"
"Sep 29, 1998","8.2782","8.2782","8.2782","8.2782","-0.00%"
"Sep 28, 1998","8.2783","8.2783","8.2783","8.2783","0.00%"
"Sep 25, 1998","8.2782","8.2782","8.2782","8.2782","-0.00%"
"Sep 24, 1998","8.2783","8.2783","8.2783","8.2783","-0.00%"
"Sep 23, 1998","8.2785","8.2785","8.2785","8.2785","-0.00%"
"Sep 22, 1998","8.2786","8.2786","8.2786","8.2786","0.00%"
"Sep 21, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Sep 18, 1998","8.2782","8.2782","8.2782","8.2782","-0.00%"
"Sep 17, 1998","8.2783","8.2783","8.2783","8.2783","-0.00%"
"Sep 16, 1998","8.2784","8.2784","8.2784","8.2784","-0.00%"
"Sep 15, 1998","8.2785","8.2785","8.2785","8.2785","-0.00%"
"Sep 14, 1998","8.2788","8.2788","8.2788","8.2788","-0.00%"
"Sep 11, 1998","8.2790","8.2790","8.2790","8.2790","-0.01%"
"Sep 10, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Sep 09, 1998","8.2798","8.2798","8.2798","8.2798","-0.00%"
"Sep 08, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Sep 07, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Sep 04, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Sep 03, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Sep 02, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Sep 01, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Aug 31, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 28, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 27, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 26, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Aug 25, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 24, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Aug 21, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 20, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 19, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 18, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 17, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 14, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 13, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 12, 1998","8.2798","8.2798","8.2798","8.2798","-0.00%"
"Aug 11, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Aug 10, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Aug 07, 1998","8.2801","8.2801","8.2801","8.2801","0.00%"
"Aug 06, 1998","8.2798","8.2798","8.2798","8.2798","-0.00%"
"Aug 05, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Aug 04, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Aug 03, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 31, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 30, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 29, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 28, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 27, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 24, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Jul 23, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jul 22, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jul 21, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jul 20, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jul 17, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jul 16, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jul 15, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jul 14, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Jul 13, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jul 10, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Jul 09, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Jul 08, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Jul 07, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jul 06, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jul 03, 1998","8.2798","8.2798","8.2798","8.2798","-0.00%"
"Jul 02, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jul 01, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 30, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jun 29, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 26, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jun 25, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 24, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 23, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 22, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Jun 19, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jun 18, 1998","8.2798","8.2798","8.2798","8.2798","-0.00%"
"Jun 17, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 16, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 15, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 12, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 11, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 10, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jun 09, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 08, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 05, 1998","8.2794","8.2794","8.2794","8.2794","-0.00%"
"Jun 04, 1998","8.2795","8.2795","8.2795","8.2795","-0.00%"
"Jun 03, 1998","8.2799","8.2799","8.2799","8.2799","0.00%"
"Jun 02, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Jun 01, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"May 29, 1998","8.2793","8.2793","8.2793","8.2793","-0.00%"
"May 28, 1998","8.2795","8.2795","8.2795","8.2795","-0.00%"
"May 27, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"May 26, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"May 25, 1998","8.2794","8.2794","8.2794","8.2794","-0.00%"
"May 22, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"May 21, 1998","8.2795","8.2795","8.2795","8.2795","-0.00%"
"May 20, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"May 19, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"May 18, 1998","8.2793","8.2793","8.2793","8.2793","0.00%"
"May 15, 1998","8.2790","8.2790","8.2790","8.2790","0.00%"
"May 14, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"May 13, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"May 12, 1998","8.2786","8.2786","8.2786","8.2786","0.00%"
"May 11, 1998","8.2782","8.2782","8.2782","8.2782","-0.01%"
"May 08, 1998","8.2788","8.2788","8.2788","8.2788","0.00%"
"May 07, 1998","8.2786","8.2786","8.2786","8.2786","0.00%"
"May 06, 1998","8.2783","8.2783","8.2783","8.2783","0.00%"
"May 05, 1998","8.2781","8.2781","8.2781","8.2781","-0.00%"
"May 04, 1998","8.2785","8.2785","8.2785","8.2785","0.01%"
"May 01, 1998","8.2779","8.2779","8.2779","8.2779","0.00%"
"Apr 30, 1998","8.2779","8.2779","8.2779","8.2779","-0.00%"
"Apr 29, 1998","8.2781","8.2781","8.2781","8.2781","-0.00%"
"Apr 28, 1998","8.2782","8.2782","8.2782","8.2782","-0.01%"
"Apr 27, 1998","8.2787","8.2787","8.2787","8.2787","0.00%"
"Apr 24, 1998","8.2786","8.2786","8.2786","8.2786","-0.00%"
"Apr 23, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Apr 22, 1998","8.2789","8.2789","8.2789","8.2789","-0.00%"
"Apr 21, 1998","8.2793","8.2793","8.2793","8.2793","-0.00%"
"Apr 20, 1998","8.2794","8.2794","8.2794","8.2794","0.00%"
"Apr 17, 1998","8.2794","8.2794","8.2794","8.2794","-0.00%"
"Apr 16, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Apr 15, 1998","8.2794","8.2794","8.2794","8.2794","0.00%"
"Apr 14, 1998","8.2791","8.2791","8.2791","8.2791","-0.00%"
"Apr 13, 1998","8.2793","8.2793","8.2793","8.2793","-0.00%"
"Apr 10, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Apr 09, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Apr 08, 1998","8.2795","8.2795","8.2795","8.2795","-0.00%"
"Apr 07, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Apr 06, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Apr 03, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Apr 02, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Apr 01, 1998","8.2793","8.2793","8.2793","8.2793","0.00%"
"Mar 31, 1998","8.2793","8.2793","8.2793","8.2793","0.00%"
"Mar 30, 1998","8.2791","8.2791","8.2791","8.2791","-0.00%"
"Mar 27, 1998","8.2792","8.2792","8.2792","8.2792","0.00%"
"Mar 26, 1998","8.2792","8.2792","8.2792","8.2792","-0.01%"
"Mar 25, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Mar 24, 1998","8.2797","8.2797","8.2797","8.2797","0.00%"
"Mar 23, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Mar 20, 1998","8.2791","8.2791","8.2791","8.2791","-0.00%"
"Mar 19, 1998","8.2792","8.2792","8.2792","8.2792","0.00%"
"Mar 18, 1998","8.2790","8.2790","8.2790","8.2790","-0.00%"
"Mar 17, 1998","8.2791","8.2791","8.2791","8.2791","-0.00%"
"Mar 16, 1998","8.2792","8.2792","8.2792","8.2792","-0.00%"
"Mar 13, 1998","8.2794","8.2794","8.2794","8.2794","-0.00%"
"Mar 12, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Mar 11, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Mar 10, 1998","8.2791","8.2791","8.2791","8.2791","0.00%"
"Mar 09, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Mar 06, 1998","8.2788","8.2788","8.2788","8.2788","-0.00%"
"Mar 05, 1998","8.2791","8.2791","8.2791","8.2791","0.00%"
"Mar 04, 1998","8.2791","8.2791","8.2791","8.2791","0.00%"
"Mar 03, 1998","8.2790","8.2790","8.2790","8.2790","0.00%"
"Mar 02, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Feb 27, 1998","8.2789","8.2789","8.2789","8.2789","-0.00%"
"Feb 26, 1998","8.2790","8.2790","8.2790","8.2790","0.00%"
"Feb 25, 1998","8.2790","8.2790","8.2790","8.2790","-0.00%"
"Feb 24, 1998","8.2791","8.2791","8.2791","8.2791","0.00%"
"Feb 23, 1998","8.2791","8.2791","8.2791","8.2791","-0.00%"
"Feb 20, 1998","8.2792","8.2792","8.2792","8.2792","-0.00%"
"Feb 19, 1998","8.2795","8.2795","8.2795","8.2795","-0.00%"
"Feb 18, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Feb 17, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Feb 16, 1998","8.2798","8.2798","8.2798","8.2798","0.00%"
"Feb 13, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Feb 12, 1998","8.2795","8.2795","8.2795","8.2795","0.00%"
"Feb 11, 1998","8.2792","8.2792","8.2792","8.2792","0.00%"
"Feb 10, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Feb 09, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Feb 06, 1998","8.2785","8.2785","8.2785","8.2785","-0.00%"
"Feb 05, 1998","8.2786","8.2786","8.2786","8.2786","-0.00%"
"Feb 04, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Feb 03, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Feb 02, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Jan 30, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Jan 29, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Jan 28, 1998","8.2785","8.2785","8.2785","8.2785","0.00%"
"Jan 27, 1998","8.2785","8.2785","8.2785","8.2785","-0.00%"
"Jan 26, 1998","8.2789","8.2789","8.2789","8.2789","0.01%"
"Jan 23, 1998","8.2782","8.2782","8.2782","8.2782","-0.00%"
"Jan 22, 1998","8.2784","8.2784","8.2784","8.2784","-0.00%"
"Jan 21, 1998","8.2786","8.2786","8.2786","8.2786","0.00%"
"Jan 20, 1998","8.2786","8.2786","8.2786","8.2786","-0.00%"
"Jan 19, 1998","8.2790","8.2790","8.2790","8.2790","0.00%"
"Jan 16, 1998","8.2789","8.2789","8.2789","8.2789","0.00%"
"Jan 15, 1998","8.2786","8.2786","8.2786","8.2786","-0.00%"
"Jan 14, 1998","8.2789","8.2789","8.2789","8.2789","-0.00%"
"Jan 13, 1998","8.2790","8.2790","8.2790","8.2790","-0.00%"
"Jan 12, 1998","8.2794","8.2794","8.2794","8.2794","-0.00%"
"Jan 09, 1998","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Jan 08, 1998","8.2797","8.2797","8.2797","8.2797","-0.00%"
"Jan 07, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Jan 06, 1998","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Jan 05, 1998","8.2800","8.2800","8.2800","8.2800","0.00%"
"Jan 02, 1998","8.2796","8.2796","8.2796","8.2796","0.00%"
"Dec 31, 1997","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Dec 30, 1997","8.2798","8.2798","8.2798","8.2798","0.00%"
"Dec 29, 1997","8.2794","8.2794","8.2794","8.2794","0.00%"
"Dec 26, 1997","8.2793","8.2793","8.2793","8.2793","0.00%"
"Dec 25, 1997","8.2793","8.2793","8.2793","8.2793","-0.01%"
"Dec 24, 1997","8.2799","8.2799","8.2799","8.2799","-0.00%"
"Dec 23, 1997","8.2800","8.2800","8.2800","8.2800","0.00%"
"Dec 22, 1997","8.2798","8.2798","8.2798","8.2798","0.00%"
"Dec 19, 1997","8.2797","8.2797","8.2797","8.2797","0.01%"
"Dec 18, 1997","8.2792","8.2792","8.2792","8.2792","0.00%"
"Dec 17, 1997","8.2791","8.2791","8.2791","8.2791","0.00%"
"Dec 16, 1997","8.2787","8.2787","8.2787","8.2787","-0.00%"
"Dec 15, 1997","8.2788","8.2788","8.2788","8.2788","-0.01%"
"Dec 12, 1997","8.2793","8.2793","8.2793","8.2793","-0.00%"
"Dec 11, 1997","8.2796","8.2796","8.2796","8.2796","-0.00%"
"Dec 10, 1997","8.2800","8.2800","8.2800","8.2800","0.00%"
"Dec 09, 1997","8.2800","8.2800","8.2800","8.2800","0.00%"
"Dec 08, 1997","8.2800","8.2800","8.2800","8.2800","0.00%"
"Dec 05, 1997","8.2800","8.2800","8.2800","8.2800","0.00%"
"Dec 04, 1997","8.2800","8.2800","8.2800","8.2800","-0.00%"
"Dec 03, 1997","8.2801","8.2801","8.2801","8.2801","0.00%"
"Dec 02, 1997","8.2799","8.2799","8.2799","8.2799","0.00%"
"Dec 01, 1997","8.2796","8.2796","8.2796","8.2796","0.00%"
"Nov 28, 1997","8.2796","8.2796","8.2796","8.2796","-0.01%"
"Nov 27, 1997","8.2801","8.2801","8.2801","8.2801","0.00%"
"Nov 26, 1997","8.2801","8.2801","8.2801","8.2801","-0.00%"
"Nov 25, 1997","8.2802","8.2802","8.2802","8.2802","0.00%"
"Nov 24, 1997","8.2801","8.2801","8.2801","8.2801","-0.00%"
"Nov 21, 1997","8.2802","8.2802","8.2802","8.2802","-0.00%"
"Nov 20, 1997","8.2803","8.2803","8.2803","8.2803","0.00%"
"Nov 19, 1997","8.2803","8.2803","8.2803","8.2803","-0.00%"
"Nov 18, 1997","8.2804","8.2804","8.2804","8.2804","-0.00%"
"Nov 17, 1997","8.2805","8.2805","8.2805","8.2805","-0.00%"
"Nov 14, 1997","8.2806","8.2806","8.2806","8.2806","0.00%"
"Nov 13, 1997","8.2805","8.2805","8.2805","8.2805","-0.00%"
"Nov 12, 1997","8.2808","8.2808","8.2808","8.2808","-0.00%"
"Nov 11, 1997","8.2810","8.2810","8.2810","8.2810","-0.00%"
"Nov 10, 1997","8.2813","8.2813","8.2813","8.2813","-0.00%"
"Nov 07, 1997","8.2817","8.2817","8.2817","8.2817","-0.00%"
"Nov 06, 1997","8.2820","8.2820","8.2820","8.2820","-0.00%"
"Nov 05, 1997","8.2822","8.2822","8.2822","8.2822","-0.00%"
"Nov 04, 1997","8.2826","8.2826","8.2826","8.2826","-0.00%"
"Nov 03, 1997","8.2829","8.2829","8.2829","8.2829","-0.01%"
"Oct 31, 1997","8.2834","8.2834","8.2834","8.2834","-0.00%"
"Oct 30, 1997","8.2836","8.2836","8.2836","8.2836","0.00%"
"Oct 29, 1997","8.2832","8.2832","8.2832","8.2832","0.00%"
"Oct 28, 1997","8.2830","8.2830","8.2830","8.2830","-0.00%"
